genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
mam	M	L	lei	2X	40	500x374	0.008	-0.04274439	-0.12107357	-0.22270519	-0.03292986	-0.24039467	0.02137177	-0.14270612	0.09435571	0.11397769	0.06313202	0.18546634	0.0582816	0.0221011	-0.0567346	0.00674383	-0.01845517	0.08995986	0.00199472	0.08707138	0.01866015	0.15107508	0.02432318	0.16353111	-0.00577847	0.18850645	-0.02260856	0.17742957	-0.0670062	0.14491712	-0.10390655	0.09924839	-0.12558727	0.04958401	-0.13150929	0.00117656	-0.12829235	-0.09253979	-0.10950401	-0.14236008	-0.09168053	-0.18663348	-0.06633972	-0.23774394	-0.0081736	-0.22210857	0.05267178	-0.19096099	0.07622845	-0.10682801	0.09977383	-0.06020874	0.1003822	-0.01054949	0.09563493	0.05128188	0.08558255	0.14922984	0.04059025	0.18641051	0.03315951	-0.01488825	-0.0850634	0.06376294	-0.03726662	0.11294186	-0.02005402	-0.14904526	-0.0227031	-0.07248451	-0.01764153	0.04531228	-0.01063216	0.13562363	0.00649264	-0.17754551	0.02731953	-0.11933713	0.02970204	-0.05307731	0.02995119	0.01794064	0.02760526	0.11562618	0.02142411	-0.09230072	0.07611567	-0.0392312	0.06688773	0.01979053	0.05639765	0.07865581	0.04416109	0.14707013	0.06941213	0.01195864	-0.03867114	4.3635403187
mam	M	L	lei	2X	41	500x374	0.008	-0.04446593	-0.11665999	-0.22352902	-0.03749215	-0.23862504	0.0141517	-0.15153971	0.09075305	0.12200134	0.05923011	0.19003962	0.04896382	0.01941697	-0.0529938	0.00700966	-0.01520535	0.09216494	0.00217992	0.09136747	0.01825552	0.14732902	0.01924717	0.16582536	-0.00991822	0.18761272	-0.02269082	0.17627733	-0.0654243	0.14324921	-0.10113079	0.09812688	-0.12115201	0.04944394	-0.12510341	0.00179978	-0.12232485	-0.09202275	-0.10879708	-0.14300583	-0.09439464	-0.18894733	-0.07042221	-0.23812893	-0.00835881	-0.21856969	0.04950693	-0.18903279	0.07328424	-0.10704422	0.10065823	-0.0604224	0.10298746	-0.01058766	0.09931079	0.05137368	0.08947699	0.14674776	0.03856824	0.18930544	0.02728705	-0.01761741	-0.07985082	0.06310351	-0.03495298	0.11331664	-0.02058884	-0.14952487	-0.02558883	-0.07274963	-0.01646559	0.04523345	-0.00880147	0.13718015	0.00347111	-0.17540723	0.02465613	-0.11718265	0.02984653	-0.05066432	0.03216172	0.02071549	0.02966491	0.11725433	0.01904133	-0.09866138	0.07878918	-0.04454864	0.07080828	0.01567981	0.06037145	0.07519558	0.04572618	0.15471651	0.06500511	0.01079083	-0.03508619	4.2518729287
mam	M	L	lei	2X	42	500x374	0.008	-0.04091782	-0.11561424	-0.22270032	-0.03794977	-0.24189997	0.01892466	-0.14919687	0.09172465	0.11784935	0.06210076	0.18908074	0.05080775	0.02266091	-0.05290534	0.00992813	-0.01601952	0.09016333	0.00185832	0.08860527	0.01751746	0.14532538	0.01960093	0.16613196	-0.00945465	0.19059821	-0.02521411	0.17740923	-0.06624925	0.14467674	-0.10274919	0.09874438	-0.12191953	0.04992531	-0.12442808	0.00228138	-0.12104887	-0.0915827	-0.1071835	-0.14228023	-0.09245473	-0.18793501	-0.06878027	-0.24024756	-0.0089497	-0.22107266	0.05251043	-0.18984381	0.07537409	-0.1064088	0.09945964	-0.05990811	0.10081861	-0.0102419	0.09678935	0.05165598	0.08715608	0.14819186	0.03897012	0.18954537	0.02753096	-0.01424807	-0.07934967	0.06537126	-0.03493404	0.1147852	-0.02024547	-0.14845073	-0.02479198	-0.0714549	-0.016751	0.04630705	-0.00896624	0.13807082	0.00385222	-0.1785351	0.02598836	-0.12026733	0.02954468	-0.05386185	0.03112739	0.01743998	0.02827309	0.11416898	0.01835767	-0.09782288	0.07603728	-0.04436243	0.06823139	0.01507822	0.05869299	0.07404209	0.0454732	0.1512271	0.06463216	0.01397483	-0.03539507	4.0683256901
mam	M	L	lei	2X	43	500x374	0.008	-0.04396068	-0.11882424	-0.2191246	-0.03483075	-0.23556235	0.0173308	-0.15458667	0.09258145	0.11681937	0.06267922	0.18806944	0.05186803	0.01754963	-0.05662976	0.00446419	-0.01781369	0.09033847	0.00159142	0.08891841	0.01806599	0.14523917	0.02162111	0.16666631	-0.00748792	0.1915485	-0.02225498	0.18064672	-0.06812112	0.14623381	-0.10400366	0.09995931	-0.1240485	0.05057813	-0.12820769	0.00248147	-0.12512591	-0.09187733	-0.11000105	-0.14274594	-0.09398222	-0.1873278	-0.06794524	-0.23341999	-0.00675056	-0.21970812	0.05108346	-0.19032692	0.07613574	-0.10640768	0.10204327	-0.0594142	0.10287918	-0.00949291	0.09794961	0.0525253	0.08726474	0.14919894	0.03838786	0.18912971	0.02927855	-0.01720235	-0.0822702	0.06327675	-0.03630118	0.11365855	-0.02025469	-0.14693512	-0.02527461	-0.07084034	-0.01827664	0.04603098	-0.00955702	0.13690417	0.00487726	-0.17344477	0.02700684	-0.11610958	0.03086496	-0.05073661	0.03150076	0.0193104	0.02867093	0.11428298	0.02000657	-0.10142991	0.08003895	-0.04743959	0.07068741	0.01267951	0.05953955	0.07237808	0.04555873	0.15053351	0.0665633	0.00867162	-0.03811407	4.431857151
mam	M	L	lei	2X	44	500x374	0.008	-0.04564341	-0.11608375	-0.22275587	-0.03707482	-0.23929737	0.01704681	-0.14918839	0.09082864	0.11696566	0.06346646	0.1910049	0.05164131	0.0205748	-0.05362924	0.00820096	-0.01677589	0.08813847	0.00204026	0.08741264	0.01826165	0.1458482	0.02109976	0.16787106	-0.00852513	0.19172044	-0.02637457	0.17807273	-0.06760928	0.14315028	-0.10169433	0.09825348	-0.12181476	0.04961586	-0.1258459	0.00193453	-0.12249403	-0.09189052	-0.10798771	-0.14277489	-0.09354831	-0.18853888	-0.06956085	-0.23822549	-0.00814531	-0.21937698	0.05087071	-0.18889664	0.07393685	-0.10619937	0.09929054	-0.05967789	0.10103932	-0.00994613	0.09706479	0.05197737	0.08726298	0.14850219	0.03861327	0.19122322	0.02783776	-0.01647248	-0.08078342	0.06471176	-0.03455519	0.11578357	-0.01918145	-0.14885274	-0.02472277	-0.07183007	-0.01630209	0.04615893	-0.00882786	0.13807632	0.0048029	-0.17666663	0.02560972	-0.11895491	0.02999053	-0.05317801	0.03190757	0.0174665	0.02914328	0.11365332	0.01966764	-0.09723042	0.07705284	-0.04384553	0.0691204	0.01559566	0.05945608	0.07440052	0.04559453	0.15167464	0.06522232	0.01145461	-0.03633228	4.233440582
mam	M	L	lei	2X	45	500x374	0.008	-0.04360252	-0.11884322	-0.22168325	-0.03456844	-0.2378177	0.01997404	-0.15349042	0.09208891	0.11822693	0.06042162	0.19166946	0.05096864	0.02053987	-0.0533893	0.00778491	-0.01749545	0.09250149	0.00149652	0.09043804	0.01744545	0.13967865	0.02039351	0.16673779	-0.00665523	0.1926355	-0.02309296	0.17845887	-0.06636343	0.14338059	-0.10005256	0.098674	-0.12020085	0.05022497	-0.12654244	0.00229734	-0.12462051	-0.09188162	-0.10999092	-0.14258195	-0.09397631	-0.18744894	-0.0686294	-0.23586995	-0.00807969	-0.2210165	0.0514843	-0.19083005	0.07599078	-0.10681479	0.10040078	-0.06015897	0.10075658	-0.01059827	0.0954695	0.05100588	0.08470358	0.14813314	0.03888788	0.19194603	0.02976511	-0.01659165	-0.08163861	0.06401622	-0.03509093	0.11436733	-0.02022429	-0.14804349	-0.02353826	-0.07079427	-0.01695204	0.04783749	-0.00966181	0.13972669	0.00489792	-0.17478114	0.02726357	-0.11719117	0.03004237	-0.05164765	0.0301147	0.01861286	0.02723225	0.11347915	0.01858356	-0.09930887	0.08034303	-0.04679368	0.069545	0.01187654	0.05795445	0.07042244	0.04500986	0.15277528	0.06490735	0.01149936	-0.03653459	3.8655147062
mam	M	L	lei	2X	46	500x374	0.008	-0.04548303	-0.11798608	-0.22202624	-0.03787592	-0.23915146	0.01677351	-0.14625639	0.09310796	0.11571122	0.06261957	0.18483946	0.05375199	0.01924967	-0.05412096	0.0052507	-0.01604087	0.08832268	0.00301099	0.08717752	0.0184524	0.157321	0.0199903	0.16491178	-0.00784506	0.18952369	-0.02471082	0.17697595	-0.06649653	0.14338513	-0.10217664	0.09795934	-0.1224114	0.04901197	-0.12646661	0.0011784	-0.12370109	-0.09297811	-0.11005529	-0.1439878	-0.09491031	-0.18934676	-0.06986966	-0.23768074	-0.00839548	-0.22095851	0.05045698	-0.19094169	0.07445045	-0.10783599	0.10019678	-0.06116602	0.10192616	-0.01133768	0.0981734	0.05073476	0.08860082	0.14688904	0.03871113	0.18625847	0.02998302	-0.01751581	-0.08179259	0.06277492	-0.03535768	0.11305442	-0.02004266	-0.14912582	-0.02571194	-0.07287979	-0.01736793	0.04390079	-0.0082001	0.13513125	0.00458367	-0.17674686	0.02559227	-0.11811765	0.02981673	-0.05126621	0.03137264	0.02043389	0.02915801	0.12017428	0.02046683	-0.09275569	0.07766354	-0.037723	0.06955098	0.02331975	0.05848269	0.08371011	0.04354157	0.14815708	0.06720643	0.00992401	-0.03610519	4.3776917812
mam	M	L	lei	2X	48	500x374	0.008	-0.04802936	-0.11678002	-0.22146184	-0.03373112	-0.23762077	0.0151377	-0.15094217	0.09092049	0.11617966	0.06454778	0.19156792	0.05299477	0.0168671	-0.05466959	0.00087142	-0.01734122	0.09066635	0.00226396	0.08886815	0.01823287	0.14867584	0.02212247	0.16640988	-0.00728934	0.1911942	-0.02164889	0.17788301	-0.06668965	0.14661209	-0.10481916	0.09989497	-0.12462663	0.05052544	-0.1282185	0.00261648	-0.12467269	-0.09099706	-0.10778742	-0.14130454	-0.09183848	-0.18632926	-0.0675724	-0.23532194	-0.00769858	-0.21924233	0.05111755	-0.18899925	0.0749024	-0.10565834	0.09928175	-0.05911838	0.10058714	-0.00939398	0.09667023	0.05259501	0.08724333	0.14937507	0.03901821	0.19144636	0.0287139	-0.01976194	-0.0807091	0.06184644	-0.03570031	0.11250924	-0.01997109	-0.14957566	-0.02431132	-0.07276315	-0.01749085	0.04537083	-0.00876968	0.13753523	0.00494374	-0.17558039	0.0253207	-0.11776215	0.02940719	-0.05184972	0.03025145	0.01884929	0.02841849	0.11568837	0.02027019	-0.09838371	0.07690046	-0.04429566	0.06870362	0.01589244	0.05876037	0.07554919	0.04516815	0.15168169	0.06735465	0.00721992	-0.03691754	4.5038537342
mam	M	L	lei	2X	50	500x374	0.008	-0.04349431	-0.11692179	-0.22073844	-0.03673874	-0.23927435	0.01722767	-0.15511748	0.09134566	0.11347446	0.0647628	0.18793938	0.05240396	0.02519852	-0.05281571	0.01206158	-0.01640597	0.0910144	0.00170292	0.08918151	0.01782085	0.14441088	0.01990009	0.16811421	-0.00947162	0.18940088	-0.02562375	0.17885629	-0.06863675	0.14502344	-0.10504057	0.0983976	-0.1245241	0.04912444	-0.12785875	0.0013269	-0.12393883	-0.09212429	-0.10683014	-0.14226557	-0.09080382	-0.18725131	-0.06680163	-0.23769284	-0.00764097	-0.22022804	0.05157217	-0.19018733	0.07573051	-0.10662828	0.10066689	-0.05993814	0.10143634	-0.01027051	0.09652894	0.05150261	0.08607136	0.14809449	0.03812264	0.18837247	0.02928155	-0.01481869	-0.08059629	0.0669176	-0.0354784	0.11750693	-0.02023602	-0.14635006	-0.02357326	-0.06988345	-0.01603041	0.04722501	-0.01032946	0.13769949	0.00420973	-0.17628138	0.02639861	-0.11833085	0.03032262	-0.05226063	0.03123392	0.01854125	0.02836737	0.11450062	0.01863765	-0.10189947	0.0783068	-0.0477884	0.0695505	0.01250078	0.05918835	0.07234654	0.04559894	0.14823972	0.06567491	0.01585182	-0.03576679	4.0538423841
mam	M	L	lei	2X	51	500x374	0.008	-0.03792033	-0.11888703	-0.2214649	-0.03700544	-0.24083764	0.01899061	-0.14773567	0.09402856	0.11500667	0.06431489	0.19006566	0.0532714	0.02245224	-0.05482134	0.00994406	-0.0172176	0.08835474	0.00163543	0.08602543	0.01809005	0.14700485	0.02195652	0.16843332	-0.0077582	0.1872175	-0.02962828	0.17716601	-0.06736433	0.14202765	-0.10097016	0.09741954	-0.12136051	0.04887094	-0.12682943	0.00108104	-0.12408911	-0.09270107	-0.10872658	-0.14333937	-0.09318967	-0.18849891	-0.06842823	-0.23819642	-0.00789362	-0.22229537	0.05339701	-0.19116566	0.07720503	-0.10681724	0.10031492	-0.06027165	0.10049673	-0.01080164	0.09521477	0.05079133	0.08475069	0.14904301	0.04089077	0.18929528	0.03084838	-0.01331175	-0.08082105	0.06664314	-0.03496703	0.11661869	-0.01879729	-0.14738212	-0.02504381	-0.07092395	-0.01720719	0.04628959	-0.00995036	0.13693858	0.00543395	-0.17805646	0.02581335	-0.12021103	0.02905376	-0.05438697	0.03002303	0.01618286	0.02730872	0.11290123	0.0194945	-0.09454464	0.07894788	-0.04164548	0.06825847	0.01752796	0.05742574	0.0765603	0.04499719	0.14993686	0.06601877	0.0127098	-0.03722489	3.5808111517
mam	M	L	lei	2X	52	500x374	0.008	-0.04044383	-0.1235383	-0.21874621	-0.034787	-0.23783586	0.02059378	-0.15006762	0.09391788	0.1127273	0.06445365	0.18681428	0.05439491	0.02295513	-0.05560667	0.00791588	-0.01766042	0.08941284	0.00165555	0.08760414	0.01756929	0.14851356	0.02293791	0.16630015	-0.00743777	0.18851832	-0.02245974	0.17667029	-0.06664373	0.14411711	-0.10305309	0.09893642	-0.12472581	0.04957648	-0.13182587	0.00096462	-0.12968514	-0.09330354	-0.11171102	-0.14330845	-0.09337881	-0.18690381	-0.06659461	-0.23475399	-0.00709891	-0.22205948	0.05206362	-0.19163198	0.07660444	-0.10728567	0.10136646	-0.06039598	0.10213163	-0.01054343	0.09734667	0.05140451	0.08683322	0.14847421	0.03897939	0.18734267	0.03056359	-0.01465032	-0.08496287	0.0651719	-0.03593338	0.1152473	-0.01903475	-0.14603727	-0.0234182	-0.07019809	-0.01686558	0.04624302	-0.01008969	0.13615867	0.00515238	-0.17540916	0.02841306	-0.117713	0.03124539	-0.05200568	0.03117585	0.01838893	0.02825743	0.11448305	0.01985588	-0.09786072	0.07921789	-0.04404196	0.06997596	0.01581278	0.05888988	0.07522867	0.0448738	0.14700062	0.06568204	0.01321321	-0.03764019	4.1973117474
mam	M	L	lei	2X	53	500x374	0.008	-0.04357779	-0.11850915	-0.2212632	-0.03759164	-0.23917883	0.01821657	-0.14637209	0.09307998	0.11839549	0.06286565	0.18818826	0.05291946	0.01756274	-0.05527281	0.00616027	-0.01757841	0.09070214	0.0019886	0.08868608	0.01860361	0.14226638	0.02026756	0.1654768	-0.00822069	0.19060202	-0.02323078	0.18022731	-0.06773683	0.14548102	-0.10275184	0.10000874	-0.1236116	0.05073141	-0.12864232	0.0026269	-0.1253827	-0.09141493	-0.10889083	-0.14218722	-0.09333403	-0.18769039	-0.06895242	-0.23774412	-0.00827301	-0.22007758	0.05135904	-0.1895659	0.07500828	-0.10617179	0.10063975	-0.05935312	0.10233741	-0.00936147	0.09838634	0.05286407	0.08858069	0.14914483	0.03828631	0.1889245	0.02969242	-0.01763614	-0.08137323	0.062947	-0.03588761	0.11334711	-0.02064192	-0.14821057	-0.02419121	-0.07154444	-0.01628341	0.04601557	-0.00985791	0.13726948	0.00447083	-0.17611253	0.02564315	-0.11839733	0.02948159	-0.05256275	0.03146142	0.01813778	0.02932447	0.11324144	0.01943083	-0.09576313	0.07743494	-0.04325265	0.06984723	0.01513964	0.06044091	0.07293664	0.04678867	0.15143709	0.0670651	0.00891726	-0.03740642	4.2274123792
mam	M	L	lei	2X	55	500x374	0.008	-0.04344361	-0.1194109	-0.2216447	-0.03661335	-0.23838289	0.01829643	-0.14670122	0.09342075	0.11483113	0.06468116	0.18795685	0.05232997	0.02048432	-0.05507898	0.00611923	-0.01677497	0.08901753	0.00238788	0.08770924	0.0186607	0.15368816	0.02141752	0.16529146	-0.00721591	0.18652012	-0.02505125	0.17667104	-0.06666647	0.14291039	-0.10201528	0.09799949	-0.12350391	0.04881943	-0.12854978	0.00083521	-0.12549396	-0.09317829	-0.11017601	-0.14403673	-0.09454804	-0.18913403	-0.06922777	-0.23672604	-0.00782857	-0.22098479	0.05083847	-0.19090926	0.07482765	-0.10771902	0.10065451	-0.0609956	0.10223392	-0.01116736	0.09809298	0.05080751	0.08815716	0.14752069	0.03944183	0.1875719	0.03159674	-0.01666467	-0.08224184	0.06384723	-0.03590798	0.11392555	-0.01962801	-0.14848916	-0.02528788	-0.07231497	-0.01704847	0.04472639	-0.00925197	0.1354106	0.00562185	-0.17591825	0.02622187	-0.11772162	0.0294409	-0.05145125	0.02991236	0.01959906	0.02794034	0.11767398	0.0209579	-0.09390714	0.07817906	-0.03965444	0.06904382	0.02069291	0.05813544	0.08069865	0.04460052	0.14953504	0.06759586	0.01028191	-0.03716627	4.0929736296
mam	M	L	lei	2X	56	500x374	0.008	-0.04514612	-0.12360415	-0.21951768	-0.0344667	-0.23915867	0.01902124	-0.14508638	0.09393408	0.11331594	0.06577894	0.18541367	0.05511962	0.0200897	-0.05593813	0.0075305	-0.01761226	0.09110054	0.00283102	0.0896109	0.01903154	0.14704003	0.02254642	0.164643	-0.00601166	0.18763685	-0.02302825	0.17829793	-0.06821261	0.14417858	-0.10360681	0.09937046	-0.12647546	0.0496654	-0.13463048	0.00058462	-0.13191091	-0.09316937	-0.11091822	-0.14256702	-0.09174599	-0.18618999	-0.0654782	-0.23635215	-0.00749535	-0.22111479	0.0515992	-0.19049747	0.07527741	-0.10688173	0.10078198	-0.06000499	0.10206476	-0.01008203	0.09745133	0.05198233	0.08716601	0.14976204	0.04017856	0.18605703	0.03250477	-0.01800313	-0.08538286	0.06286762	-0.03609455	0.11353824	-0.01888687	-0.1464556	-0.02406234	-0.07059611	-0.01748259	0.04618856	-0.01067934	0.13580181	0.00647181	-0.1758952	0.02714944	-0.11774964	0.03051539	-0.05156505	0.03093632	0.01936277	0.02839898	0.11585408	0.02129933	-0.09419604	0.07792548	-0.04135562	0.06909494	0.01743071	0.05885425	0.07591498	0.04607762	0.14746018	0.06956766	0.01088628	-0.03785439	4.0428710188
mam	M	L	lei	2X	57	500x374	0.008	-0.04630627	-0.12009337	-0.2179005	-0.03607571	-0.2378027	0.01552257	-0.15376915	0.09071806	0.11464427	0.06523758	0.19124831	0.05249806	0.01936188	-0.05587309	0.0066172	-0.01648308	0.08923156	0.00165854	0.08681817	0.01855535	0.14690175	0.02248276	0.16589788	-0.00785519	0.19140709	-0.02515165	0.17693082	-0.06661224	0.14429282	-0.1027698	0.09949386	-0.12469398	0.05015749	-0.13143868	0.00173365	-0.12842229	-0.09174402	-0.10888113	-0.14129047	-0.09071059	-0.18535265	-0.06535538	-0.23557093	-0.00723152	-0.21876474	0.0509856	-0.18875403	0.07478639	-0.10575272	0.10079416	-0.05898369	0.10236312	-0.00910375	0.0981204	0.05294142	0.08795638	0.14948306	0.03861918	0.19129636	0.02899924	-0.01740804	-0.08429423	0.06253027	-0.03634101	0.11287579	-0.02037359	-0.14585002	-0.02394432	-0.06971449	-0.01579124	0.04715218	-0.00871382	0.13830783	0.00426151	-0.17611546	0.02587206	-0.11866904	0.03047083	-0.05314226	0.03190068	0.01719172	0.02936833	0.11345597	0.02024329	-0.10051255	0.07878751	-0.04627856	0.07047111	0.01410748	0.06020112	0.07395029	0.04637176	0.15048061	0.06703388	0.01027632	-0.03717354	4.575349764
mam	M	L	lei	2X	58	500x374	0.008	-0.04184666	-0.11779912	-0.21924273	-0.03579516	-0.23860392	0.01354173	-0.15376827	0.09274285	0.11647267	0.06198051	0.19026915	0.05066781	0.01920813	-0.05560232	0.00820165	-0.0168479	0.08961031	0.00204975	0.0873657	0.017791	0.14558881	0.02117902	0.167889	-0.00803849	0.19119151	-0.02290201	0.17890534	-0.06719177	0.14490115	-0.10269764	0.09939965	-0.12340719	0.05019227	-0.12776177	0.0022628	-0.12428533	-0.09156043	-0.10802143	-0.14202494	-0.09212825	-0.1867865	-0.06716182	-0.23544957	-0.00718767	-0.22093085	0.05258115	-0.190465	0.07695001	-0.1062237	0.10134274	-0.05945893	0.1018327	-0.00977648	0.09669459	0.05194109	0.0858422	0.14810627	0.03746493	0.1905394	0.02911142	-0.01526324	-0.08138126	0.06476254	-0.03528296	0.11508529	-0.01958322	-0.14625457	-0.02370137	-0.06992071	-0.01590646	0.04722916	-0.00974147	0.13812553	0.00421406	-0.17659313	0.02615846	-0.11890134	0.03117313	-0.05312961	0.03178755	0.0173196	0.02876265	0.11315451	0.01959306	-0.10105856	0.07903607	-0.04713635	0.06960722	0.01292984	0.05864622	0.07255101	0.04468571	0.15107876	0.06429008	0.0101144	-0.03730199	4.315372875
mam	M	L	lei	2X	59	500x374	0.008	-0.04295008	-0.11668313	-0.22187393	-0.03395136	-0.24048662	0.01283143	-0.15180624	0.09300996	0.11606391	0.0625163	0.18986697	0.05070735	0.01876058	-0.05503684	0.00794477	-0.01732402	0.0934448	0.00191585	0.09144585	0.01755652	0.1432664	0.01884983	0.16712886	-0.00793847	0.19276467	-0.01958518	0.17852376	-0.06586746	0.14467809	-0.10131464	0.09927599	-0.12157628	0.05031388	-0.12637367	0.00243429	-0.12332097	-0.09125196	-0.10696681	-0.14160215	-0.09117541	-0.18658055	-0.06686697	-0.23716521	-0.00777788	-0.22138377	0.0529471	-0.19059035	0.07691391	-0.10649336	0.10080989	-0.05989423	0.1011759	-0.01036309	0.09593856	0.05121279	0.08520775	0.14815102	0.03923837	0.19079628	0.02816431	-0.01627501	-0.08031615	0.06449908	-0.03575926	0.11486889	-0.02068713	-0.14776942	-0.02366701	-0.07078408	-0.01664469	0.04742372	-0.01057807	0.13900925	0.00379837	-0.17690489	0.02550006	-0.11845961	0.03047315	-0.051835	0.03093154	0.01948901	0.02791577	0.11517191	0.01809618	-0.10016514	0.07816614	-0.04682282	0.06873848	0.01259394	0.05790723	0.07166934	0.0444557	0.15027807	0.06276001	0.01038138	-0.03711427	4.2244783078
mam	M	L	lei	2X	60	500x374	0.008	-0.0439977	-0.11778942	-0.22013434	-0.03628635	-0.2382688	0.01612642	-0.15082057	0.09291518	0.11756602	0.06315324	0.19025519	0.05045973	0.01878556	-0.05595442	0.00461187	-0.01738131	0.09000497	0.00225761	0.08851724	0.01829741	0.1478288	0.01991329	0.1664954	-0.00774608	0.19110246	-0.02164335	0.17869733	-0.06615134	0.14410561	-0.1007193	0.09904393	-0.12104579	0.05025036	-0.12632087	0.00232653	-0.12380274	-0.0918007	-0.10917334	-0.14264467	-0.0936428	-0.18768439	-0.06841384	-0.23575068	-0.0074876	-0.22071782	0.0518319	-0.19046471	0.07605715	-0.10673776	0.10097199	-0.06003369	0.10198324	-0.01029247	0.09744698	0.05156559	0.08728248	0.14865673	0.04007279	0.19051741	0.02814478	-0.01626967	-0.08216917	0.06376896	-0.03627909	0.11402921	-0.02077688	-0.14788214	-0.02406677	-0.07139095	-0.01650298	0.04594336	-0.00925762	0.13741982	0.00433609	-0.17582567	0.02607633	-0.11791769	0.03028198	-0.05188275	0.03128087	0.01892861	0.02868132	0.11549264	0.0191542	-0.09973309	0.07784397	-0.04555953	0.06941958	0.01465875	0.05879776	0.07431958	0.04455286	0.15118589	0.06284132	0.00973199	-0.03756943	4.205258279
mam	M	L	lei	2X	61	500x374	0.008	-0.04564008	-0.11758869	-0.22154393	-0.03550281	-0.23968435	0.01678605	-0.14608768	0.09426165	0.11133953	0.06635902	0.18819581	0.05326592	0.01865217	-0.05597903	0.01292745	-0.01677715	0.09122372	0.00144594	0.08856794	0.01758906	0.14349255	0.02182086	0.16657968	-0.00788748	0.19151387	-0.02227151	0.18048732	-0.06820238	0.14616957	-0.10417447	0.09982081	-0.12417374	0.05041399	-0.12776147	0.00236046	-0.12432196	-0.09194467	-0.10893991	-0.14271364	-0.09311205	-0.18781311	-0.06807834	-0.23709823	-0.0076213	-0.22138218	0.05244392	-0.19068624	0.0765043	-0.10645132	0.10075681	-0.05962862	0.1015062	-0.00977707	0.09678586	0.05227226	0.08650798	0.1493308	0.03864499	0.18924116	0.02946809	-0.01767954	-0.0816942	0.06337817	-0.03684481	0.11359744	-0.02085571	-0.14650649	-0.02469059	-0.06980049	-0.0170325	0.04789136	-0.01026104	0.13876435	0.00457653	-0.1768879	0.02715087	-0.11900222	0.03094368	-0.0530959	0.03088024	0.01749724	0.02766413	0.11311123	0.01968818	-0.09624394	0.07721588	-0.04375537	0.06850291	0.01457781	0.05829781	0.07243153	0.04473703	0.14709804	0.06691782	0.01248671	-0.03695056	4.3819106838
