genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
tkv	M	L	lei	4X	38	960x718	0.007858	-0.04570029	-0.11847188	-0.21747854	-0.03582077	-0.23529683	0.0174109	-0.15766165	0.09074575	0.11701589	0.0648807	0.19123615	0.0531082	0.01603951	-0.05849536	0.00629361	-0.01820321	0.09019479	0.00100941	0.08798294	0.0185255	0.14693116	0.02326656	0.16541	-0.00731096	0.19231297	-0.0226228	0.1775711	-0.06614995	0.14488722	-0.10281396	0.09938475	-0.12422445	0.04981976	-0.12908898	0.00158157	-0.12572615	-0.09193534	-0.10883448	-0.14167582	-0.09232712	-0.1862092	-0.06673401	-0.23324483	-0.0065845	-0.21880859	0.05097356	-0.19013234	0.07515479	-0.10681475	0.10175564	-0.05949892	0.10318307	-0.00914168	0.09873608	0.05305142	0.08845425	0.14964629	0.0387224	0.19160182	0.02739135	-0.01739831	-0.08335353	0.06201	-0.03728157	0.11178504	-0.02025196	-0.14537199	-0.02552413	-0.06912178	-0.01803392	0.04760488	-0.01007793	0.13844587	0.00491492	-0.17396653	0.02687028	-0.11675013	0.03060798	-0.05189778	0.03098526	0.01781731	0.02862981	0.11438037	0.02036763	-0.1024966	0.07893823	-0.04768671	0.07031337	0.01284625	0.06001852	0.07269178	0.04602076	0.15137144	0.06604773	0.00837476	-0.03910104	4.1433108576
tkv	M	L	lei	4X	39	960x718	0.007858	-0.04464168	-0.11800935	-0.22117471	-0.03482167	-0.23649846	0.01735789	-0.15489796	0.09107019	0.1153367	0.06451209	0.19014831	0.05046642	0.02259959	-0.05501156	0.01061875	-0.01652327	0.0899636	0.00167351	0.08859096	0.01816602	0.14627424	0.02247955	0.16510167	-0.00841544	0.19058131	-0.02129227	0.17722151	-0.06656449	0.14442222	-0.10334925	0.09852824	-0.12429669	0.04900145	-0.12811879	0.00091517	-0.124569	-0.09267066	-0.10885083	-0.14277546	-0.09333383	-0.18791826	-0.06822823	-0.23511342	-0.00724266	-0.2193293	0.05030286	-0.19062741	0.07420919	-0.10773435	0.10123917	-0.06046137	0.10294855	-0.01009976	0.09865934	0.05208131	0.08835548	0.148613	0.03861222	0.19029153	0.02673127	-0.01557194	-0.08212729	0.06494585	-0.03681469	0.11461555	-0.02076244	-0.14676854	-0.02412427	-0.06996726	-0.01734	0.04712189	-0.00972936	0.13838479	0.00360637	-0.17454929	0.02612685	-0.11715488	0.03015837	-0.05206881	0.03175081	0.01798674	0.02957408	0.11447225	0.0199126	-0.10082595	0.07806461	-0.04647669	0.06985583	0.01351472	0.05984277	0.0727452	0.04572946	0.15024248	0.06504191	0.01300709	-0.03692203	4.041743474
tkv	M	L	lei	4X	40	960x718	0.007858	-0.04490063	-0.11805177	-0.22040423	-0.03496822	-0.23585605	0.01744732	-0.15515923	0.09037139	0.11597269	0.06362487	0.19221608	0.05108767	0.01972967	-0.05536884	0.00451691	-0.01698874	0.08768651	0.00214636	0.08608954	0.01885026	0.14885571	0.02344683	0.16722673	-0.00713633	0.1922196	-0.02333365	0.17718306	-0.06634666	0.14443345	-0.10289892	0.09891366	-0.12396848	0.04948534	-0.12911732	0.00132063	-0.12553434	-0.09188034	-0.10791026	-0.14172395	-0.09224544	-0.18714645	-0.06803362	-0.23396269	-0.00704552	-0.21925116	0.05092002	-0.19007822	0.07448134	-0.1069253	0.10037128	-0.05979551	0.10189205	-0.00954421	0.09761289	0.05250983	0.08731556	0.14937567	0.03875641	0.19221711	0.02937126	-0.01654994	-0.08187337	0.0640471	-0.03613189	0.11404651	-0.01981112	-0.14807085	-0.02433642	-0.07126299	-0.01723444	0.04599481	-0.0081583	0.13797577	0.00498367	-0.17444047	0.02562229	-0.11724079	0.02953296	-0.05237854	0.0309238	0.01746262	0.02909186	0.1140797	0.02062404	-0.10029472	0.0781768	-0.04564776	0.06936766	0.01467595	0.05882624	0.07428122	0.04459727	0.1513877	0.06463407	0.00861047	-0.03758255	4.1436393054
tkv	M	L	lei	4X	41	960x718	0.007858	-0.04575433	-0.11806276	-0.22067107	-0.03458496	-0.23657303	0.01869184	-0.15183638	0.09188405	0.11345432	0.06441969	0.18994105	0.05261504	0.01745231	-0.05684904	0.00540099	-0.01791253	0.08892355	0.00076489	0.08669503	0.01899843	0.15164515	0.02186868	0.16550841	-0.00734765	0.19270442	-0.01979904	0.17781631	-0.06603463	0.14472469	-0.10249935	0.09938587	-0.12457825	0.04967341	-0.12897041	0.00150079	-0.12523833	-0.09203406	-0.10882874	-0.14199322	-0.0930167	-0.18695796	-0.06793509	-0.23487745	-0.00769548	-0.21976154	0.05049987	-0.19078734	0.07443522	-0.10751296	0.10055571	-0.06033456	0.10181357	-0.01011149	0.0972229	0.05190158	0.08682667	0.14861802	0.03836636	0.19078543	0.03048809	-0.0174876	-0.08240856	0.0625792	-0.03697914	0.11240958	-0.02060359	-0.14789401	-0.02428839	-0.07107811	-0.01768362	0.04633904	-0.00965021	0.13783233	0.00479246	-0.1752492	0.02675183	-0.11770593	0.03018081	-0.05245833	0.03112742	0.01769538	0.02883098	0.11540709	0.02078965	-0.09728359	0.07811888	-0.04258464	0.06911194	0.0177442	0.05831318	0.0775204	0.04445039	0.14933163	0.06752057	0.00795664	-0.03847264	4.227883986
tkv	M	L	lei	4X	42	960x718	0.007858	-0.04801131	-0.11963652	-0.22163417	-0.03292185	-0.23604573	0.01947862	-0.14757125	0.09390001	0.111801	0.06589694	0.18645512	0.05392755	0.01953717	-0.0563261	0.00866191	-0.01782253	0.08943116	0.0022656	0.08625723	0.01852165	0.15328706	0.02335775	0.16392204	-0.00566434	0.19102427	-0.01924639	0.17796833	-0.06733241	0.14506243	-0.10452884	0.0987948	-0.12613508	0.04880364	-0.13042321	0.00042406	-0.12688663	-0.09347204	-0.11057137	-0.14365249	-0.09435398	-0.1883705	-0.06829344	-0.2342222	-0.00712597	-0.22082081	0.05059164	-0.19217266	0.07514352	-0.10829222	0.10056861	-0.06103543	0.10150007	-0.01073604	0.09696978	0.05149969	0.08696423	0.14884206	0.0389882	0.18783538	0.03182303	-0.01813255	-0.0839048	0.06253477	-0.03681294	0.11252924	-0.01936827	-0.14734557	-0.02527636	-0.07079156	-0.01832457	0.0462989	-0.01030961	0.1367998	0.00587241	-0.17464771	0.02672396	-0.11695508	0.02963711	-0.05156733	0.0302164	0.0187225	0.02838477	0.11690463	0.02164135	-0.094168	0.07753733	-0.03984993	0.06850119	0.01999813	0.05780883	0.07940667	0.0444997	0.14686118	0.06884073	0.00983143	-0.0382958	4.2123721115
tkv	M	L	lei	4X	43	960x718	0.007858	-0.05237276	-0.11655844	-0.21994646	-0.0362363	-0.23537409	0.01839211	-0.15253102	0.09078661	0.11395858	0.06610255	0.19111305	0.05308596	0.01706086	-0.05597356	0.00566387	-0.01766208	0.08545534	0.00084105	0.08377172	0.01886481	0.15394783	0.02249217	0.16624112	-0.0074405	0.19447264	-0.02225925	0.17763526	-0.0663289	0.14481931	-0.10313219	0.09872365	-0.12303822	0.0494155	-0.12700981	0.00133608	-0.1240095	-0.09241221	-0.10896631	-0.14251595	-0.09324085	-0.18761184	-0.06799726	-0.23487714	-0.00697993	-0.21801749	0.04974631	-0.18960105	0.07350862	-0.10718307	0.10039276	-0.06005353	0.10221848	-0.00973414	0.09820939	0.05251342	0.08840331	0.14943085	0.03932101	0.192177	0.02922489	-0.02109527	-0.08182766	0.06182986	-0.03736294	0.112742	-0.0207964	-0.1476596	-0.02540447	-0.0708059	-0.01826717	0.04635181	-0.00895528	0.13824145	0.00496673	-0.17457366	0.02495388	-0.11733779	0.02856749	-0.05245601	0.030505	0.0174291	0.02859318	0.1150752	0.02040494	-0.09776062	0.07626651	-0.04237024	0.06859745	0.01867968	0.05892217	0.07893527	0.0447847	0.15030968	0.0688641	0.00895972	-0.03756916	4.1798018139
tkv	M	L	lei	4X	44	960x718	0.007858	-0.04288787	-0.12040279	-0.22058928	-0.03559339	-0.23735676	0.01956277	-0.14983513	0.09377327	0.11203413	0.06633392	0.19027621	0.05120277	0.01992589	-0.0568547	0.00915236	-0.01793043	0.0894618	0.00137047	0.08719326	0.01834135	0.14718863	0.02278046	0.16448197	-0.00686509	0.19063008	-0.02002007	0.17791902	-0.06647993	0.14506002	-0.103232	0.09907137	-0.12376447	0.04962743	-0.1298384	0.00117656	-0.12715437	-0.09241436	-0.10948865	-0.14206762	-0.09259587	-0.18691961	-0.06744569	-0.23601301	-0.00775617	-0.22027044	0.05107869	-0.19139745	0.07551696	-0.10753184	0.10142453	-0.06022712	0.10220684	-0.00999043	0.09716821	0.05203923	0.08656858	0.14912721	0.03869228	0.1903841	0.0294875	-0.01531524	-0.08426612	0.06322639	-0.03726142	0.11246379	-0.02058359	-0.14697367	-0.02418594	-0.07020678	-0.01697685	0.04704604	-0.01001354	0.13802562	0.00545548	-0.17558238	0.0276778	-0.11806216	0.03084416	-0.05290317	0.03086504	0.01714094	0.02819443	0.11427918	0.02010331	-0.0970881	0.07821249	-0.043456	0.06918309	0.01572407	0.05894627	0.07427345	0.04515656	0.14875212	0.06687589	0.0114076	-0.03831366	4.0649820834
tkv	M	L	lei	4X	45	960x718	0.007858	-0.04633545	-0.11807498	-0.22105582	-0.03397054	-0.23626338	0.01895498	-0.15111932	0.09223751	0.11472802	0.06438938	0.18954409	0.05211299	0.01970641	-0.05589475	0.0079525	-0.01758305	0.09013316	0.00158159	0.08706701	0.01773254	0.14664745	0.02252057	0.16452209	-0.00762888	0.19251475	-0.02001951	0.17835269	-0.06675742	0.14561686	-0.10391938	0.09933763	-0.12478351	0.04965593	-0.1282471	0.00146994	-0.12473884	-0.09242823	-0.10960173	-0.14275082	-0.09407463	-0.18779183	-0.06843312	-0.23452317	-0.00720221	-0.21987732	0.05079217	-0.19084189	0.07469139	-0.10743656	0.10070607	-0.06018642	0.1021043	-0.00983337	0.09775401	0.05238839	0.08757197	0.14918516	0.03840994	0.19047662	0.02946967	-0.0168119	-0.08293009	0.06314306	-0.03686018	0.11297316	-0.02088791	-0.14722335	-0.02542119	-0.0704657	-0.01787961	0.04695217	-0.00998656	0.13822029	0.00505969	-0.17482106	0.02685663	-0.11756574	0.03008583	-0.05265716	0.03071426	0.01708699	0.02785599	0.11380148	0.01997421	-0.09792843	0.07824056	-0.04412146	0.06993424	0.01519331	0.05963482	0.07376118	0.04538239	0.14998668	0.06761574	0.01162138	-0.03748825	4.2381981487
tkv	M	L	lei	4X	46	960x718	0.007858	-0.04535369	-0.12062796	-0.22065018	-0.0319314	-0.23544639	0.02115252	-0.15234678	0.09146006	0.1163237	0.06370005	0.18895651	0.05457333	0.02005498	-0.05592766	0.00629807	-0.01750945	0.09038775	0.00138034	0.08790666	0.01849868	0.14464909	0.02345496	0.16537987	-0.00692036	0.19231365	-0.02231523	0.17860135	-0.06717244	0.14516958	-0.10346967	0.09946394	-0.12461096	0.04991442	-0.13068611	0.00142563	-0.12783232	-0.09231259	-0.1105036	-0.14213806	-0.0936689	-0.18665342	-0.06775084	-0.23309524	-0.00723376	-0.22034256	0.05104912	-0.19095346	0.07494163	-0.1071035	0.09982432	-0.05993299	0.10101179	-0.00963287	0.09679124	0.05259183	0.08697263	0.1501309	0.03936513	0.18998032	0.03112497	-0.01669843	-0.08423816	0.06336287	-0.03700066	0.11349107	-0.02099447	-0.14744103	-0.02337444	-0.07072287	-0.0174745	0.04668881	-0.00957024	0.13789913	0.00525697	-0.17382975	0.02808707	-0.1167576	0.03071569	-0.05211571	0.03072228	0.01738739	0.02828863	0.11343251	0.02058752	-0.09911089	0.07766056	-0.04558829	0.06895888	0.01352279	0.05903619	0.07208912	0.04590565	0.15029427	0.06799219	0.01051006	-0.03769927	4.1187997145
tkv	M	L	lei	4X	47	960x718	0.007858	-0.045438	-0.11876516	-0.22025618	-0.03357277	-0.23447981	0.01943644	-0.15297504	0.0915299	0.11637623	0.06417709	0.19149541	0.05100808	0.01628633	-0.05756457	0.00574321	-0.01831837	0.09047369	0.00142931	0.0882358	0.01905137	0.14012166	0.0231339	0.16662569	-0.00719232	0.19241413	-0.0212504	0.17989054	-0.06740406	0.14647011	-0.10404967	0.10026249	-0.12474979	0.05061794	-0.12880665	0.00236174	-0.12548621	-0.09160377	-0.11008859	-0.14190487	-0.09430919	-0.18688903	-0.06853547	-0.23314269	-0.0071971	-0.21850425	0.05023699	-0.18982612	0.07436302	-0.10656892	0.10120283	-0.05918547	0.10270167	-0.00873929	0.09823713	0.05353365	0.08784455	0.15076626	0.03905703	0.19178976	0.02785718	-0.01795828	-0.08250918	0.06268136	-0.03752518	0.11284055	-0.02110543	-0.14743096	-0.02446244	-0.07059014	-0.01750125	0.04711305	-0.00980255	0.13870878	0.00479863	-0.17312493	0.02651335	-0.11641669	0.02971554	-0.05213185	0.0308458	0.01705024	0.0292851	0.11229227	0.02039241	-0.10028048	0.07861111	-0.04727265	0.07078671	0.01128724	0.0614835	0.06914879	0.04803556	0.15203727	0.06726175	0.00809525	-0.03879961	4.2750831444
tkv	M	L	lei	4X	48	960x718	0.007858	-0.0449572	-0.12006483	-0.22117692	-0.03294175	-0.23666047	0.01926969	-0.15460528	0.09024873	0.11386138	0.06446233	0.19033187	0.05082348	0.02191301	-0.05371983	0.01003368	-0.01712982	0.09152823	0.00163536	0.08935987	0.01826234	0.14238069	0.02185801	0.16562206	-0.0077088	0.19356395	-0.021226	0.17537419	-0.06528227	0.14432161	-0.10294766	0.09878272	-0.12391458	0.04936739	-0.12915814	0.00108331	-0.12649008	-0.09275523	-0.11055265	-0.14264763	-0.093853	-0.18712554	-0.06782572	-0.23451111	-0.00754009	-0.22009385	0.05054539	-0.19069248	0.07390443	-0.10760361	0.10022184	-0.06040053	0.10207829	-0.01002867	0.09803116	0.05218554	0.08781076	0.14848041	0.03772236	0.19137728	0.02751914	-0.01618488	-0.08344468	0.06379698	-0.03595748	0.11377587	-0.02059038	-0.14711989	-0.02286708	-0.06994935	-0.01703819	0.04787443	-0.00934291	0.13968644	0.00382737	-0.17449715	0.02610726	-0.11722231	0.02933608	-0.05229898	0.0304933	0.01754332	0.02833753	0.11362178	0.01959382	-0.09860374	0.08036611	-0.04521876	0.07095208	0.01368426	0.05988333	0.07208476	0.04614454	0.14979742	0.06661946	0.0129211	-0.03645829	3.9203921941
tkv	M	L	lei	4X	49	960x718	0.007858	-0.04429847	-0.11881206	-0.22120271	-0.03447517	-0.23456332	0.01964961	-0.15383584	0.09084015	0.11528757	0.06585732	0.19245336	0.05116535	0.01868164	-0.05623869	0.00567954	-0.01830959	0.09107626	0.00116911	0.08902245	0.01909915	0.14373448	0.02183051	0.16781657	-0.00765769	0.19419437	-0.02478874	0.17466357	-0.06441752	0.14201644	-0.10039994	0.09848876	-0.12333546	0.04922195	-0.12844428	0.00111128	-0.12512116	-0.09259097	-0.10997642	-0.14298403	-0.09472061	-0.18830643	-0.06924485	-0.23393597	-0.0071692	-0.21849468	0.04974615	-0.19009938	0.07373813	-0.10741088	0.10072724	-0.0602121	0.10238573	-0.00991701	0.09806772	0.05221698	0.08794416	0.14953477	0.03975928	0.19298355	0.02803478	-0.01714785	-0.08165617	0.06423397	-0.03672612	0.11449627	-0.02043444	-0.14794721	-0.02438705	-0.07070237	-0.01764669	0.04732494	-0.01002478	0.13940702	0.004353	-0.17288079	0.02668811	-0.11585516	0.0298939	-0.05124372	0.03115149	0.01829112	0.02927237	0.11410405	0.02020991	-0.10039507	0.07831305	-0.04664826	0.07014318	0.01269619	0.06011888	0.07124228	0.04586372	0.15139653	0.06625132	0.00929628	-0.03828667	3.9405962346
tkv	M	L	lei	4X	51	960x718	0.007858	-0.04999415	-0.1186163	-0.21833825	-0.03381499	-0.23292321	0.01866867	-0.15718396	0.09020737	0.11358028	0.06630514	0.19066651	0.05336532	0.01500445	-0.05807303	0.00274924	-0.01780957	0.09108052	0.00193548	0.08880387	0.01881314	0.14937319	0.02319069	0.16538932	-0.00662312	0.19285542	-0.02107557	0.17967008	-0.06780379	0.14549906	-0.10380882	0.09971425	-0.12558218	0.04983234	-0.13042879	0.00147233	-0.12677582	-0.09220666	-0.10977521	-0.14219806	-0.0934824	-0.18664385	-0.06742029	-0.23154184	-0.00656028	-0.21786959	0.0494209	-0.18996917	0.07387668	-0.10715043	0.10146003	-0.0597514	0.10302705	-0.0093149	0.09848832	0.05292218	0.08799314	0.14975075	0.03849465	0.19134497	0.03029208	-0.01994724	-0.08379582	0.06104954	-0.03758732	0.11165215	-0.02078734	-0.14657993	-0.02494983	-0.07023707	-0.01782066	0.04673939	-0.00938837	0.13793488	0.00519105	-0.17176587	0.02722601	-0.11472001	0.0304161	-0.05009464	0.03101074	0.01938524	0.02885904	0.11563146	0.02109295	-0.10164951	0.07809729	-0.04644634	0.06978426	0.01452505	0.0598446	0.07482358	0.04610712	0.14961845	0.06783923	0.00545758	-0.03902753	4.431814423
tkv	M	L	lei	4X	52	960x718	0.007858	-0.04475113	-0.11944199	-0.22033771	-0.03537506	-0.2351861	0.01899328	-0.15295379	0.09285309	0.11665529	0.06269306	0.18857824	0.05153767	0.01756098	-0.05796157	0.00959869	-0.01757455	0.08993484	0.00153524	0.08868066	0.01798956	0.14548633	0.02220407	0.16620087	-0.0069161	0.19206248	-0.02146359	0.17785339	-0.06623109	0.14415374	-0.10201367	0.09890949	-0.12341603	0.04948315	-0.12859	0.00120622	-0.12570373	-0.09275198	-0.11053306	-0.14320882	-0.09495447	-0.188314	-0.06906205	-0.23399074	-0.00726065	-0.21950748	0.05001856	-0.19122361	0.07455115	-0.10804296	0.10232118	-0.06054339	0.10365342	-0.01014888	0.09861108	0.05190243	0.08754739	0.14890082	0.03898213	0.18963526	0.02939111	-0.01657829	-0.08369354	0.06319686	-0.03724372	0.11316246	-0.02037234	-0.14630471	-0.02501166	-0.06974265	-0.01719432	0.04735784	-0.01030028	0.1381439	0.00467824	-0.17329832	0.02802685	-0.11607348	0.03128958	-0.05125718	0.03149057	0.01841631	0.0290106	0.11421751	0.0201463	-0.09952515	0.07891727	-0.04562816	0.07024074	0.01386114	0.05994758	0.07265551	0.04587456	0.15056117	0.0661739	0.01099296	-0.03836471	4.1099852479
tkv	M	L	lei	4X	53	960x718	0.007858	-0.04464157	-0.11909115	-0.22027573	-0.0348521	-0.23692945	0.01926802	-0.14932242	0.09308919	0.11246213	0.06558386	0.19044906	0.05187032	0.0202235	-0.05557769	0.00742501	-0.01766897	0.08865252	0.00165531	0.08697225	0.01828687	0.14780794	0.02298658	0.16519903	-0.00653082	0.19126254	-0.02082244	0.17792622	-0.06684323	0.14519656	-0.1038595	0.09926161	-0.12542446	0.04943013	-0.12936095	0.00115782	-0.12573441	-0.09272216	-0.109849	-0.14288458	-0.09378447	-0.18772173	-0.0679762	-0.23486576	-0.00709015	-0.2204743	0.05137536	-0.19117446	0.07524953	-0.10745548	0.10080014	-0.06018752	0.10214464	-0.00980112	0.09790746	0.05248611	0.08779311	0.14888275	0.03754086	0.19069105	0.03024674	-0.016348	-0.08278685	0.06354861	-0.03620805	0.11324358	-0.01957708	-0.14709451	-0.02482034	-0.07045148	-0.01824228	0.04653289	-0.00947776	0.13776094	0.004886	-0.17536001	0.02654534	-0.11790181	0.02983734	-0.05276002	0.03089302	0.01727422	0.02833101	0.11459086	0.0204526	-0.09687773	0.07693381	-0.04309297	0.06873039	0.01613229	0.05873822	0.07469787	0.04497892	0.14908296	0.06739254	0.00999236	-0.03793932	4.2160067467
tkv	M	L	lei	4X	54	960x718	0.007858	-0.04455934	-0.11966137	-0.22054286	-0.03345415	-0.23612618	0.0194822	-0.14895927	0.09170281	0.11511834	0.06520015	0.19159535	0.05443894	0.01585458	-0.05895131	0.00420505	-0.01832575	0.08870759	0.00207339	0.08574561	0.0191132	0.14476732	0.02326866	0.16518416	-0.00644414	0.19170392	-0.02195209	0.17925856	-0.06722117	0.1459273	-0.10364194	0.10013239	-0.12489029	0.05045454	-0.12972512	0.00209471	-0.12656896	-0.09173192	-0.11005744	-0.14182624	-0.0937669	-0.18659032	-0.06789368	-0.23438864	-0.00727239	-0.21874454	0.05077335	-0.18922332	0.07383114	-0.1063423	0.10068175	-0.05905438	0.10281249	-0.0085584	0.09875508	0.0537769	0.08843037	0.15038908	0.03818027	0.19162994	0.03009577	-0.01703521	-0.08404626	0.06195366	-0.03761311	0.11158691	-0.0206463	-0.14785778	-0.02445492	-0.07108313	-0.01802841	0.04641814	-0.00967692	0.13782291	0.00541083	-0.17502997	0.02683218	-0.11803456	0.02991807	-0.05343193	0.03067675	0.01604417	0.02864425	0.1124574	0.02071287	-0.09627618	0.07824749	-0.04328466	0.06969136	0.01519278	0.05958351	0.07310241	0.0462324	0.15099512	0.06915467	0.0065623	-0.03965133	4.2468448
tkv	M	L	lei	4X	55	960x718	0.007858	-0.04736019	-0.11743659	-0.22154899	-0.0346624	-0.23625177	0.01879769	-0.15024585	0.09225824	0.11260071	0.0648361	0.19020462	0.05226773	0.01682642	-0.05618084	0.00510383	-0.01732989	0.08833957	0.00065205	0.08617324	0.01828645	0.15338568	0.02182144	0.16398557	-0.00846639	0.19321489	-0.01565571	0.17817843	-0.06551808	0.14563129	-0.10262094	0.09993707	-0.12467288	0.05012081	-0.1284421	0.00195094	-0.12462547	-0.09180898	-0.10911268	-0.14212378	-0.09403426	-0.18754371	-0.0691761	-0.23482135	-0.00810888	-0.21992057	0.04999647	-0.19109811	0.0741154	-0.10782148	0.10044817	-0.06060692	0.10187053	-0.01030572	0.09752274	0.05181149	0.08727793	0.14809291	0.03768678	0.1912104	0.02957346	-0.01907665	-0.08165612	0.06145969	-0.03715848	0.11126048	-0.02125716	-0.14861285	-0.02426085	-0.07164375	-0.01687283	0.0460798	-0.00976988	0.13789931	0.00421947	-0.17514222	0.02698846	-0.11752611	0.03054696	-0.05217776	0.03159079	0.01805891	0.02870673	0.11623208	0.02025994	-0.09612652	0.07757614	-0.04134246	0.06857828	0.01904373	0.05769219	0.07883368	0.04358683	0.1490073	0.06743673	0.00846293	-0.03757513	4.3032210873
tkv	M	L	lei	4X	56	960x718	0.007858	-0.04924295	-0.12002478	-0.22097676	-0.03488539	-0.23460858	0.01869831	-0.14482792	0.09389068	0.11142642	0.06736203	0.18979493	0.05490706	0.01414207	-0.05884695	0.0000542	-0.01814815	0.08731114	0.00230228	0.08543563	0.0199429	0.15326424	0.02410917	0.16340791	-0.00599187	0.19306934	-0.0204684	0.17840103	-0.06663079	0.14574354	-0.10354966	0.09999493	-0.12495313	0.05028378	-0.12988478	0.00184489	-0.12707983	-0.09240097	-0.11180413	-0.14286837	-0.09563427	-0.18788996	-0.06941571	-0.23405785	-0.00762188	-0.21823589	0.04916493	-0.1899677	0.07339521	-0.10722326	0.10139226	-0.05974841	0.10315827	-0.00922275	0.09860684	0.0530909	0.0880385	0.15011132	0.03858527	0.19084536	0.0307265	-0.02033601	-0.08463934	0.05972052	-0.03791653	0.10977272	-0.02044704	-0.14954744	-0.0256121	-0.07277821	-0.01839108	0.04484676	-0.00909084	0.13663338	0.00637386	-0.17380387	0.02667559	-0.11664864	0.03041591	-0.05184246	0.03165367	0.01787513	0.02966677	0.11528193	0.02186877	-0.09192569	0.07748735	-0.03802174	0.06912055	0.02129947	0.05886119	0.07989557	0.0446783	0.14805286	0.06938769	0.00457546	-0.03943323	4.3704944388
tkv	M	L	lei	4X	57	960x718	0.007858	-0.04471494	-0.11931988	-0.21926396	-0.03608849	-0.23520535	0.01989574	-0.15642521	0.09065021	0.11545591	0.06501024	0.19280673	0.05130945	0.01992698	-0.0562459	0.00720476	-0.01816317	0.08868126	0.00105713	0.08649725	0.0185064	0.14726319	0.02264451	0.16424129	-0.00710994	0.19008128	-0.02138033	0.17757588	-0.06633984	0.14495948	-0.1031058	0.09925843	-0.12419887	0.04974514	-0.1295839	0.00144603	-0.12644969	-0.09202751	-0.10919093	-0.1417143	-0.09259369	-0.18651841	-0.06742953	-0.23464445	-0.00743605	-0.21836275	0.04990225	-0.18994801	0.07405676	-0.10717383	0.10184056	-0.05978028	0.10346531	-0.00940038	0.09877031	0.05269411	0.08805237	0.14925275	0.03847296	0.19190582	0.02728149	-0.01623615	-0.08368995	0.06266687	-0.03702731	0.11189382	-0.0205981	-0.14671624	-0.02406522	-0.07002144	-0.0173664	0.04698925	-0.00962801	0.13818697	0.00514464	-0.174077	0.02757624	-0.11696515	0.03061859	-0.05224859	0.03101212	0.01738231	0.02861308	0.11384467	0.02008901	-0.10153537	0.07837711	-0.04680886	0.07003112	0.0136452	0.06006529	0.07331687	0.04587362	0.15177175	0.06675171	0.01109419	-0.03805722	4.2731603216
tkv	M	L	lei	4X	58	960x718	0.007858	-0.04670647	-0.11941957	-0.21921361	-0.0331875	-0.234983	0.02017039	-0.15654561	0.09045116	0.11447326	0.06465484	0.19040368	0.05180388	0.01979575	-0.05605949	0.00765097	-0.01830985	0.09074287	0.00196921	0.08933762	0.0182344	0.14352117	0.02334957	0.16611247	-0.00735112	0.19291086	-0.02040397	0.17915411	-0.06771482	0.14527814	-0.10380943	0.09948861	-0.12516943	0.04978576	-0.13038835	0.00141221	-0.12701837	-0.09218942	-0.10971276	-0.14203722	-0.09323508	-0.18643273	-0.06731906	-0.23274592	-0.00700127	-0.21970174	0.05064531	-0.19067554	0.07463288	-0.10713347	0.10062672	-0.05985292	0.10171224	-0.00958371	0.09679261	0.05244672	0.08605216	0.14979903	0.03859675	0.19118068	0.02942604	-0.01736525	-0.08330254	0.06371461	-0.03660509	0.1141521	-0.02005906	-0.14604855	-0.02319074	-0.06942449	-0.01716773	0.04779733	-0.01034108	0.13862859	0.00501536	-0.17309226	0.02834193	-0.11603292	0.03121232	-0.05141772	0.03132965	0.01804369	0.02881002	0.11342935	0.02041452	-0.10235212	0.07868084	-0.04835859	0.06997945	0.01127047	0.059656	0.07030256	0.04605437	0.14995502	0.06623937	0.01110559	-0.03808569	4.2854177669
