genotype	sex	side	microscope	magnification	ID	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
mam	F	L	oly	4X	2	0.00704	-0.04890898	-0.11283288	-0.22392297	-0.03202586	-0.23923968	0.01743994	-0.15344721	0.08909258	0.11705272	0.06117658	0.18788299	0.05223547	0.01427509	-0.0543381	0.00252706	-0.01487222	0.0871974	0.00129547	0.08528558	0.01814685	0.16013563	0.01713514	0.16419453	-0.00948417	0.19357897	-0.01969961	0.18454593	-0.06751774	0.14812085	-0.10347796	0.09979059	-0.12148203	0.04956319	-0.12465927	0.00052433	-0.12062022	-0.09259346	-0.10391285	-0.14187486	-0.0891658	-0.18704052	-0.06611804	-0.23738813	-0.00741259	-0.21939128	0.05187525	-0.18883132	0.07470554	-0.10521304	0.09765143	-0.05891495	0.09866078	-0.0097485	0.094767	0.05279355	0.08529358	0.14849573	0.03601014	0.18886781	0.02848767	-0.02058199	-0.07770036	0.06124029	-0.03612261	0.11152685	-0.02192434	-0.15070184	-0.02221701	-0.0739255	-0.01510023	0.04322583	-0.00821832	0.13557128	0.00265812	-0.17818087	0.02609879	-0.11945951	0.0297973	-0.05180205	0.03080299	0.0215327	0.02753652	0.12187704	0.01861646	-0.09806779	0.07387075	-0.04149009	0.06729492	0.02164322	0.05714705	0.08353376	0.0416699	0.15037568	0.06495795	0.00536592	-0.03552195	4.679
mam	F	L	oly	4X	3	0.00704	-0.0504615	-0.11374746	-0.22332394	-0.0311308	-0.23852309	0.01554166	-0.15650214	0.08891064	0.11716279	0.05954552	0.18996034	0.04965271	0.01263472	-0.0539624	0.00232313	-0.01522039	0.0875322	0.00078546	0.0856202	0.016698	0.16495002	0.01705372	0.16554852	-0.00909742	0.19090231	-0.01505475	0.18212581	-0.06575663	0.14527265	-0.09936049	0.09860876	-0.11942122	0.04880161	-0.12488766	-0.00020533	-0.1215748	-0.09308495	-0.10488958	-0.14222649	-0.08989159	-0.18696538	-0.06631186	-0.23579462	-0.00777463	-0.22034589	0.05118741	-0.19014137	0.07459615	-0.10657902	0.09801089	-0.06037	0.09866811	-0.01145094	0.09412142	0.05064946	0.08396739	0.14615868	0.03627363	0.19028693	0.02721847	-0.02260539	-0.07728257	0.06078712	-0.03539349	0.11179922	-0.02083539	-0.15032824	-0.02058251	-0.07328148	-0.01418178	0.04429546	-0.00909133	0.13665256	0.00271303	-0.17744685	0.02587208	-0.11814156	0.0302705	-0.04975103	0.03125283	0.02438088	0.02786269	0.12576349	0.0180672	-0.09930565	0.07548117	-0.04154368	0.06757353	0.02285895	0.05611825	0.0860929	0.04012435	0.15148877	0.06297657	0.00572104	-0.03509462	4.473
mam	F	L	oly	4X	4	0.00704	-0.04981232	-0.11463243	-0.22375004	-0.02918684	-0.23758377	0.020636	-0.15265493	0.08989062	0.11740749	0.06046793	0.19002266	0.05215467	0.01445851	-0.05535217	0.00250843	-0.01714594	0.09010756	0.00112918	0.08745636	0.01712464	0.15362533	0.0203428	0.16621704	-0.00848459	0.19232335	-0.01608955	0.18501112	-0.0678248	0.14812042	-0.10247951	0.10047727	-0.12208145	0.05009005	-0.12656953	0.00081151	-0.1228402	-0.09244927	-0.10544461	-0.14171037	-0.08990797	-0.18646496	-0.06586977	-0.23543139	-0.00699336	-0.21958077	0.05227056	-0.18889107	0.07530235	-0.10489304	0.09801355	-0.05852324	0.09859278	-0.00937781	0.09410285	0.0530473	0.08397988	0.14925201	0.03625359	0.19083003	0.02820602	-0.02072406	-0.07936332	0.06193117	-0.03657658	0.11288214	-0.02179407	-0.15034789	-0.02100297	-0.07319225	-0.01585223	0.04479455	-0.00956266	0.1369691	0.00379141	-0.17627693	0.02717381	-0.11868768	0.02963699	-0.05242969	0.03001606	0.01937002	0.02776414	0.11771752	0.0185581	-0.0998245	0.07511942	-0.04472768	0.06746978	0.01673635	0.05692158	0.07726817	0.04252577	0.15144188	0.0644581	0.00645633	-0.03684805	4.477
mam	F	L	oly	4X	7	0.00704	-0.04689053	-0.11376217	-0.22165086	-0.03084874	-0.23643644	0.01623182	-0.16278703	0.08653961	0.11707099	0.06119171	0.18981368	0.04734666	0.0120743	-0.05643356	0.00103982	-0.01563883	0.0868277	0.00136573	0.08409703	0.01751208	0.16194055	0.01661106	0.16746358	-0.0104413	0.18942329	-0.01661203	0.18383246	-0.0662833	0.14803465	-0.10248999	0.0999689	-0.12188835	0.04956707	-0.12536554	0.00051414	-0.12128742	-0.09241366	-0.10432154	-0.1414297	-0.08896482	-0.18592589	-0.06518582	-0.23432856	-0.00693876	-0.21843094	0.05061869	-0.18880846	0.07417696	-0.10573589	0.09915974	-0.0593389	0.10064766	-0.01012346	0.09686694	0.05239377	0.08701274	0.14677958	0.03524768	0.1896878	0.02672289	-0.01917296	-0.07878453	0.06258168	-0.03576252	0.11319822	-0.02120839	-0.14936478	-0.02141311	-0.07304698	-0.01474467	0.04339886	-0.00856343	0.13520153	0.00283021	-0.17663777	0.02640957	-0.11803449	0.0304941	-0.05048774	0.03194912	0.02281781	0.02830787	0.12291802	0.01773757	-0.10340987	0.07689846	-0.04513902	0.06978133	0.02003948	0.05887061	0.08379346	0.04246876	0.15111942	0.06067808	0.00399615	-0.03673882	4.69
mam	F	L	oly	4X	8	0.00704	-0.04765655	-0.11560518	-0.22254959	-0.03186585	-0.23734593	0.02079916	-0.15167628	0.09066711	0.11839542	0.06011892	0.18975978	0.05042312	0.01424292	-0.05546835	0.00259331	-0.01642228	0.08585731	0.00116856	0.08369391	0.01766122	0.15584169	0.01953821	0.16580242	-0.00848349	0.1896397	-0.01847107	0.18497694	-0.06763139	0.14837349	-0.10266091	0.10067945	-0.12230026	0.05024435	-0.12656877	0.00092664	-0.12292422	-0.0926536	-0.10666854	-0.1422039	-0.09130782	-0.18714173	-0.06690614	-0.23554591	-0.00705677	-0.21957847	0.05222013	-0.18901081	0.07551713	-0.10488807	0.09882072	-0.05837231	0.0997461	-0.00904616	0.09568803	0.05361893	0.08585913	0.14977088	0.03674069	0.18972039	0.02782348	-0.01991181	-0.07975047	0.06187306	-0.03617455	0.11237894	-0.02093853	-0.1498445	-0.02248519	-0.07324285	-0.01591481	0.04356174	-0.00853764	0.13558611	0.00360762	-0.17663358	0.0273273	-0.1188242	0.03053438	-0.05226889	0.03165371	0.01991081	0.02878011	0.11866592	0.01868367	-0.09917629	0.07464696	-0.04369616	0.06765809	0.01819719	0.05751532	0.07906887	0.04290804	0.15226492	0.0648301	0.00562254	-0.03679478	4.591
mam	F	L	oly	4X	9	0.00704	-0.04578723	-0.11646395	-0.22375193	-0.03109125	-0.24011911	0.01957858	-0.14822832	0.09230279	0.11284245	0.06318013	0.19009415	0.05099426	0.01907586	-0.05350399	0.01177417	-0.01684439	0.08651205	-0.00037899	0.08438844	0.01685721	0.15687912	0.01946537	0.16478495	-0.00870941	0.1898012	-0.01478632	0.1816018	-0.06581557	0.14582243	-0.10041972	0.09912611	-0.12120677	0.04888321	-0.126983	-0.00050722	-0.12352085	-0.09396966	-0.10646085	-0.14348787	-0.09104668	-0.18856408	-0.06685627	-0.23614623	-0.0066544	-0.22350239	0.0548071	-0.19133886	0.07748895	-0.10628227	0.09810344	-0.05991605	0.09850482	-0.01075871	0.09430122	0.05170703	0.08447867	0.14785698	0.03656187	0.18998613	0.02673788	-0.01829001	-0.07980766	0.06289458	-0.03655634	0.11300701	-0.02186453	-0.14915286	-0.02016845	-0.07200977	-0.01507704	0.04572207	-0.01017624	0.13750453	0.00354777	-0.17885717	0.02766922	-0.12049145	0.03104087	-0.05328514	0.03107155	0.01945854	0.02719067	0.1191922	0.01862787	-0.09617039	0.07341013	-0.04117621	0.06509412	0.02021153	0.05473502	0.08088711	0.04133554	0.14866223	0.06296986	0.01311702	-0.03566227	4.034
mam	F	L	oly	4X	10	0.00704	-0.05249611	-0.11232272	-0.22203472	-0.03146898	-0.23615023	0.01762668	-0.1574602	0.08725563	0.11820591	0.06064163	0.19253785	0.05045464	0.01006307	-0.05541476	-0.0036571	-0.01579292	0.08805986	0.00196155	0.08517041	0.01868992	0.16208211	0.01825225	0.16644255	-0.00604571	0.19050117	-0.01807505	0.18415148	-0.06784512	0.14739576	-0.10247748	0.09982868	-0.12208329	0.04964621	-0.12503041	0.00068722	-0.12056593	-0.09242273	-0.10463506	-0.14183964	-0.09041165	-0.18685035	-0.06685116	-0.23413248	-0.00707148	-0.21857444	0.05086457	-0.18844796	0.07392659	-0.10514073	0.09730948	-0.05890962	0.09843363	-0.00982715	0.09455995	0.05258919	0.08500524	0.14826844	0.036117	0.19184854	0.02726092	-0.02317129	-0.0776736	0.06062111	-0.03542724	0.11202515	-0.02025095	-0.15050963	-0.02168907	-0.07366872	-0.01533823	0.04366029	-0.0080791	0.13596927	0.00358095	-0.17604782	0.026912	-0.11747318	0.03050762	-0.05001582	0.03146858	0.02310575	0.0283251	0.12316438	0.0194579	-0.10119434	0.07390248	-0.04374901	0.06674874	0.02041083	0.05659745	0.08354565	0.04194543	0.15289038	0.06314354	0.00090201	-0.03639955	4.767
mam	F	L	oly	4X	11	0.00704	-0.0505845	-0.11357439	-0.22218319	-0.02862132	-0.23713694	0.01920245	-0.15535721	0.08933815	0.11295489	0.06383867	0.1910015	0.05153792	0.01355479	-0.05641575	0.00551202	-0.01582392	0.08864842	0.00122694	0.08551084	0.01784917	0.15541807	0.01965869	0.16699272	-0.00808808	0.19035466	-0.01318497	0.18703185	-0.06865942	0.14974936	-0.105413	0.10115142	-0.12535103	0.05004105	-0.12906504	0.00079228	-0.12347146	-0.09202708	-0.10380442	-0.14094368	-0.08800334	-0.18543353	-0.06436336	-0.2340066	-0.00644013	-0.21991868	0.05276406	-0.18910066	0.07601344	-0.10464377	0.09754155	-0.05829296	0.09785626	-0.00914887	0.09348237	0.05333941	0.08369507	0.14924938	0.03526802	0.19076508	0.02788153	-0.0206884	-0.07942851	0.06228121	-0.03709298	0.11329644	-0.02191483	-0.14861605	-0.02046232	-0.07195498	-0.01507363	0.04519323	-0.0091461	0.13681513	0.00375942	-0.17775514	0.02856553	-0.11982596	0.03078447	-0.05322241	0.03069794	0.01889792	0.02753205	0.11774266	0.01885755	-0.10137322	0.07289409	-0.04541621	0.06576356	0.01706275	0.05630782	0.07864433	0.04255707	0.14956193	0.06536028	0.00606668	-0.03683605	4.728
mam	F	L	oly	4X	12	0.00704	-0.0484847	-0.11560814	-0.22152538	-0.03136294	-0.2364308	0.01904387	-0.15354618	0.09128326	0.11803274	0.05973207	0.19121813	0.04927762	0.01720519	-0.05490885	0.00624034	-0.01726808	0.08905719	-0.00028463	0.08671199	0.01738567	0.14412552	0.01861845	0.1676724	-0.00753463	0.19404063	-0.01733204	0.18512828	-0.06753125	0.14919278	-0.10302933	0.10148195	-0.12303219	0.05084828	-0.12727674	0.00139114	-0.12348542	-0.0922931	-0.10644615	-0.14172488	-0.09057128	-0.18643073	-0.06594468	-0.23454514	-0.00642739	-0.21882215	0.05215441	-0.18880655	0.07615054	-0.10441923	0.10004967	-0.05769727	0.10047095	-0.00831185	0.09557639	0.05426493	0.08471475	0.1498491	0.0346934	0.1921594	0.02706401	-0.01895746	-0.08021951	0.06345619	-0.03640893	0.11445477	-0.02115962	-0.14806885	-0.02234655	-0.07115078	-0.01598506	0.04645546	-0.01032302	0.13848609	0.00274907	-0.17603073	0.02853591	-0.1199044	0.03216259	-0.05521921	0.03277963	0.01492869	0.02952734	0.11072848	0.01730421	-0.10203527	0.07627469	-0.04823659	0.06912263	0.01186052	0.05932206	0.0709861	0.04500569	0.15234069	0.06195993	0.0103243	-0.03647238	4.549
mam	F	L	oly	4X	13	0.00704	-0.05042652	-0.11232604	-0.22019614	-0.03411085	-0.23704366	0.01506209	-0.15790379	0.08852352	0.11858545	0.06161618	0.19297769	0.04911491	0.01009988	-0.05530446	-0.00158911	-0.01648813	0.08836319	0.00169518	0.08696225	0.01758972	0.15943882	0.01903147	0.1675454	-0.01112729	0.18938389	-0.01723443	0.18345193	-0.06673496	0.14729552	-0.10268244	0.09922466	-0.12076482	0.04917824	-0.12381169	0.00024525	-0.11982944	-0.09289909	-0.10434772	-0.1423345	-0.09003167	-0.18733399	-0.0663295	-0.23458199	-0.00640095	-0.21924762	0.05194576	-0.1891108	0.07532397	-0.10541868	0.09823256	-0.05914911	0.09929587	-0.01002502	0.09563829	0.05250313	0.0863977	0.14753848	0.03581348	0.19167888	0.025136	-0.02232657	-0.07695859	0.0613074	-0.03540362	0.11256965	-0.02121981	-0.14886178	-0.02287203	-0.07249796	-0.01580861	0.04388287	-0.00814159	0.13581446	0.00296263	-0.17632662	0.02517766	-0.11805306	0.02966497	-0.05084152	0.03117601	0.02203422	0.0279018	0.12176791	0.01807545	-0.10071083	0.07494623	-0.04372749	0.06814931	0.02006195	0.05868239	0.08241367	0.04294736	0.15395846	0.06432867	0.00232259	-0.03650051	4.342
mam	F	L	oly	4X	14	0.00704	-0.05076397	-0.11458616	-0.22350681	-0.03220131	-0.23845378	0.01485497	-0.15228754	0.09013087	0.11868139	0.05946544	0.18892377	0.0498912	0.01357481	-0.05520305	0.00197942	-0.01566039	0.0897873	0.00178994	0.08739877	0.0169081	0.16268836	0.01802254	0.16575799	-0.00617892	0.19035974	-0.01518712	0.17854355	-0.06445417	0.14527415	-0.10088315	0.09880564	-0.12288103	0.04823576	-0.12741212	-0.00092275	-0.12304752	-0.09378413	-0.10523567	-0.14288088	-0.08972222	-0.18765361	-0.06599469	-0.23679925	-0.00713815	-0.21896326	0.05051383	-0.18925871	0.07382202	-0.10645083	0.09914987	-0.06006716	0.10037571	-0.01095619	0.09587719	0.05130053	0.08542995	0.14714719	0.0369669	0.18943104	0.02690151	-0.0215372	-0.07915166	0.06115561	-0.03543285	0.11207577	-0.01941679	-0.15048633	-0.02205043	-0.07399872	-0.01484179	0.04305682	-0.00904876	0.13455643	0.0044815	-0.17687056	0.02520179	-0.11790984	0.02983063	-0.04990359	0.03135937	0.02389242	0.02845582	0.12474125	0.01752877	-0.09735558	0.07574763	-0.04060539	0.06821605	0.02263982	0.05705458	0.0846898	0.04120589	0.15177464	0.06285717	0.00494409	-0.03631122	4.511
mam	F	L	oly	4X	15	0.00704	-0.04768183	-0.11420213	-0.22423749	-0.03071173	-0.23939842	0.02016877	-0.15255299	0.09019861	0.11316084	0.06231592	0.18953962	0.04973259	0.01554868	-0.05519551	0.0044765	-0.01555581	0.08865954	0.00057225	0.08627825	0.01671811	0.15974156	0.01837056	0.16592163	-0.0065645	0.19114217	-0.01459166	0.18244623	-0.06619034	0.14709915	-0.10189093	0.09982863	-0.12264935	0.04932729	-0.12642953	0.00018855	-0.12200853	-0.09289772	-0.10480132	-0.14211598	-0.0897218	-0.18699482	-0.06621574	-0.23684571	-0.0078533	-0.22108132	0.05241797	-0.19014203	0.07548478	-0.10594488	0.09773501	-0.0596524	0.09815524	-0.01061488	0.0936054	0.05166262	0.08351316	0.1475251	0.03584873	0.19009935	0.02726554	-0.01920015	-0.07886789	0.06265884	-0.03583005	0.11301222	-0.02020719	-0.15048758	-0.02105659	-0.07341613	-0.01487347	0.04443868	-0.00943185	0.13653644	0.00367821	-0.17804114	0.02765333	-0.11933191	0.0306043	-0.05174803	0.03096695	0.02143165	0.02736858	0.1216617	0.01862957	-0.09774715	0.07480903	-0.04159246	0.06685825	0.02102016	0.05586638	0.08261	0.04073228	0.14854767	0.0617557	0.00716195	-0.03617597	4.499
mam	F	L	oly	4X	20	0.00704	-0.05226059	-0.11564503	-0.22274997	-0.02822723	-0.23715401	0.02178875	-0.15541263	0.0883533	0.11822471	0.06238356	0.18980026	0.05453356	0.01369127	-0.05581623	0.00393921	-0.01600055	0.08838617	0.00207004	0.08641243	0.01900706	0.16002197	0.02010205	0.16419629	-0.00539734	0.19152406	-0.01727241	0.18066068	-0.06655224	0.14624087	-0.10280902	0.09895212	-0.1235256	0.04839115	-0.12855429	-0.00094328	-0.1246595	-0.09381497	-0.10592943	-0.14260711	-0.08945265	-0.18664612	-0.06488276	-0.23405452	-0.00657538	-0.22146476	0.05257774	-0.19054964	0.07591756	-0.10605406	0.09521065	-0.05996335	0.09559734	-0.01094466	0.09217642	0.05162765	0.08416149	0.14867815	0.03803856	0.19040562	0.02931706	-0.02231011	-0.0806922	0.06017046	-0.0366739	0.11109308	-0.0205463	-0.14934703	-0.0209677	-0.07240522	-0.01540495	0.04511997	-0.00815739	0.13719594	0.00476714	-0.17610254	0.02847238	-0.11766105	0.03086964	-0.05041441	0.03112823	0.02246444	0.02880316	0.12225199	0.01989657	-0.09789914	0.07304374	-0.04195042	0.0623418	0.02099563	0.05175389	0.08363731	0.04034703	0.15197193	0.0675734	0.00665626	-0.03649002	4.749
mam	F	L	oly	4X	22	0.00704	-0.04806606	-0.11237179	-0.22255544	-0.03137141	-0.23937038	0.0147601	-0.1556621	0.08951645	0.11589777	0.06116122	0.19177864	0.04739562	0.0125535	-0.05448219	-0.00006962	-0.01613603	0.08871721	0.00016825	0.08644192	0.0156716	0.15459724	0.0174897	0.1666543	-0.00721804	0.19567995	-0.01454917	0.18464853	-0.06591107	0.14857431	-0.10104617	0.10099735	-0.11996689	0.05089665	-0.12397234	0.00183641	-0.12023219	-0.09125746	-0.10339567	-0.14037454	-0.08825897	-0.18529965	-0.06515396	-0.23632792	-0.00759939	-0.21951009	0.05272002	-0.18874339	0.07590479	-0.10458134	0.09836937	-0.05825337	0.09873934	-0.0091787	0.09411466	0.05308945	0.08385665	0.148956	0.03621545	0.19324282	0.02414741	-0.02008889	-0.07741055	0.06246645	-0.03552467	0.11329066	-0.0215303	-0.15023028	-0.02036812	-0.07272885	-0.01451864	0.04537628	-0.00907337	0.13847684	0.00106292	-0.17917563	0.02622286	-0.12104421	0.02989322	-0.05411384	0.03074282	0.01847456	0.02768757	0.11774174	0.01678713	-0.10016266	0.07589164	-0.04441687	0.06822726	0.01788345	0.05755405	0.07877831	0.04138	0.15126379	0.06086732	0.00289715	-0.03645648	4.588
mam	F	L	oly	4X	23	0.00704	-0.05223886	-0.11274361	-0.22450135	-0.02861596	-0.23757937	0.01593132	-0.15255036	0.08957782	0.11446517	0.06240081	0.19343327	0.04906505	0.00908051	-0.05611653	0.00197894	-0.01584795	0.0887396	0.00131045	0.08703039	0.01663352	0.15650269	0.01954636	0.16683531	-0.00771427	0.19501537	-0.0135937	0.18349705	-0.06609821	0.14764857	-0.10125973	0.10024453	-0.12055403	0.05011125	-0.12475448	0.00099192	-0.12105827	-0.09227475	-0.10460684	-0.1416978	-0.08985503	-0.18679085	-0.06631567	-0.23524269	-0.00687365	-0.21896072	0.05165759	-0.18861459	0.07470099	-0.10506145	0.09791906	-0.05877077	0.09853951	-0.00971935	0.09389457	0.05257108	0.08362181	0.14897967	0.03690048	0.19402297	0.02570994	-0.02329824	-0.0781038	0.06070159	-0.03625838	0.11225416	-0.02179321	-0.15092215	-0.0206935	-0.07319187	-0.01461841	0.04556969	-0.00842508	0.13879525	0.00354388	-0.17661842	0.02551805	-0.11865978	0.02964165	-0.05185166	0.03063608	0.02053292	0.02735704	0.1197225	0.0176289	-0.09915	0.07299204	-0.04344751	0.06614384	0.01869372	0.05647159	0.07972302	0.04180966	0.1515657	0.06330192	0.0024357	-0.03655361	4.829
mam	F	L	oly	4X	26	0.00704	-0.05352898	-0.11529377	-0.22234396	-0.03095294	-0.2359182	0.01953446	-0.15200895	0.09010116	0.11382882	0.06491003	0.18760516	0.05362436	0.01016292	-0.05760591	-0.003212	-0.01716122	0.08706171	0.00120387	0.08402861	0.01802336	0.16326502	0.01973589	0.1645372	-0.0070152	0.18983939	-0.01242067	0.18477684	-0.06729522	0.14860096	-0.10366443	0.10074694	-0.12474982	0.0496592	-0.12979986	0.0001506	-0.12521673	-0.09287453	-0.10598991	-0.14190006	-0.08981295	-0.18641249	-0.06567749	-0.23470107	-0.00720092	-0.21874487	0.05019383	-0.18925932	0.07408511	-0.10578599	0.0985437	-0.05929289	0.09954426	-0.01002144	0.09532797	0.05259074	0.08554997	0.1486951	0.03663678	0.18844105	0.02891481	-0.0233994	-0.08111845	0.0594139	-0.03738172	0.11062939	-0.02164313	-0.15082815	-0.02093152	-0.07407707	-0.01572789	0.04305853	-0.00907527	0.13497341	0.00330162	-0.17559547	0.02694684	-0.1169727	0.030218	-0.04947115	0.03091713	0.0236123	0.02751311	0.12381025	0.01985063	-0.09501084	0.07617975	-0.03852082	0.06778566	0.02456235	0.05683528	0.08672562	0.0420923	0.14829037	0.06642178	0.00081396	-0.03825667	4.699
mam	F	L	oly	4X	27	0.00704	-0.05149076	-0.11813036	-0.22270135	-0.02904005	-0.23710259	0.0185467	-0.15473632	0.09076374	0.11464732	0.06121253	0.19062393	0.0540956	0.01454769	-0.05683088	0.00660605	-0.01674816	0.08482436	0.00067889	0.08446202	0.01998632	0.15974801	0.01944551	0.16618304	-0.00606666	0.18619883	-0.01261837	0.18386209	-0.06687844	0.14866248	-0.10485767	0.10018897	-0.12399462	0.0495129	-0.12965857	-0.00012605	-0.1268527	-0.09316421	-0.10688928	-0.14105679	-0.08794491	-0.1846854	-0.06293955	-0.23496214	-0.00680068	-0.22065499	0.05314032	-0.19020487	0.07774199	-0.10489518	0.09781161	-0.05857694	0.09831155	-0.00955372	0.09373883	0.05235909	0.08193311	0.14810254	0.03468167	0.18940386	0.03001574	-0.02206458	-0.08156066	0.06105212	-0.03607075	0.11278241	-0.02018897	-0.14968392	-0.02013277	-0.07316705	-0.01430652	0.04363807	-0.00815721	0.13526889	0.00428129	-0.17631405	0.02784856	-0.11779951	0.02986876	-0.05059066	0.03046838	0.02202761	0.0256278	0.12186117	0.0204588	-0.09978753	0.07479519	-0.04333472	0.06621694	0.0197253	0.05553193	0.08207412	0.04195804	0.14975736	0.06471413	0.00853308	-0.03720618	4.667
mam	F	L	oly	4X	28	0.00704	-0.04787682	-0.11378862	-0.22229663	-0.03093737	-0.23830189	0.01725128	-0.15593095	0.08981951	0.11668876	0.05985892	0.19010957	0.04926631	0.0138014	-0.05593064	-0.00321891	-0.01615103	0.08992426	0.0013061	0.08705699	0.01661041	0.15698346	0.01859865	0.16665293	-0.00706043	0.19268646	-0.01500813	0.18284998	-0.065711	0.14810373	-0.10190233	0.10078782	-0.12290306	0.05014793	-0.12683605	0.00095756	-0.12228485	-0.09192985	-0.10392097	-0.14088002	-0.08826757	-0.18554108	-0.06484118	-0.23569688	-0.00726875	-0.21955609	0.05223112	-0.18919168	0.07580646	-0.10505425	0.09869363	-0.05868454	0.0989095	-0.00963768	0.09398569	0.05258272	0.08344903	0.14855106	0.03605216	0.19231096	0.0276804	-0.01890325	-0.07943801	0.06266202	-0.03583734	0.11330482	-0.02089931	-0.15056674	-0.0206554	-0.07357606	-0.0145605	0.04411665	-0.00914351	0.13628327	0.00389731	-0.17700405	0.02646544	-0.11888601	0.03031322	-0.05191858	0.0312254	0.02065774	0.02769128	0.11999934	0.01725779	-0.10081793	0.07584726	-0.04460504	0.06781304	0.01813951	0.05687661	0.07983409	0.0417	0.15096111	0.06113766	0.00392079	-0.03639816	4.721
mam	F	L	oly	4X	29	0.00704	-0.0480605	-0.11603016	-0.22368149	-0.0308589	-0.23848155	0.01938126	-0.15478278	0.09127473	0.11670356	0.05904316	0.188251	0.05136526	0.01928454	-0.05373432	0.00741825	-0.01732751	0.0883866	-0.00019756	0.08613665	0.01606927	0.15681191	0.01912881	0.16737032	-0.00779855	0.19279228	-0.01757088	0.17906757	-0.06384683	0.14437292	-0.09852166	0.09849871	-0.11974674	0.04860639	-0.12636621	-0.00069171	-0.12350164	-0.09380424	-0.1059773	-0.14284214	-0.08979574	-0.18740405	-0.06557191	-0.2365276	-0.00693189	-0.22070378	0.0523328	-0.19068814	0.07638104	-0.10646342	0.09921069	-0.06013913	0.09919092	-0.01116566	0.09415014	0.05094058	0.08366673	0.14779033	0.03833938	0.18976949	0.02831479	-0.01882585	-0.07978299	0.0640469	-0.03695356	0.11511945	-0.02240069	-0.14943518	-0.02171658	-0.07236291	-0.01651911	0.04543543	-0.01061515	0.13732718	0.00334071	-0.1776721	0.02746123	-0.11944565	0.02998224	-0.05246618	0.02999448	0.01998895	0.02613103	0.11942791	0.01805231	-0.09755687	0.07909724	-0.04219753	0.06824954	0.01965096	0.05516745	0.0810187	0.04037907	0.14978921	0.0622208	0.01139267	-0.03615921	3.702
mam	F	L	oly	4X	32	0.00704	-0.05057852	-0.11296583	-0.22544001	-0.02984999	-0.23940839	0.01865957	-0.14945676	0.09103683	0.1134278	0.06207058	0.18798388	0.0542005	0.01427838	-0.05434978	0.00590044	-0.01654821	0.0898713	0.00111784	0.08815301	0.01647185	0.15960638	0.0188826	0.16526973	-0.00745491	0.19410842	-0.01708077	0.18293446	-0.06702304	0.14675757	-0.10217869	0.09915435	-0.12132832	0.04898581	-0.12482829	-0.00008195	-0.12074668	-0.09336526	-0.10457834	-0.14287346	-0.09020942	-0.18814695	-0.06686249	-0.23690915	-0.00718451	-0.22120419	0.05281291	-0.19030203	0.07597124	-0.10594491	0.09715029	-0.05974617	0.09702699	-0.01081124	0.09206832	0.05141016	0.08195063	0.14848178	0.03742443	0.19013752	0.02913505	-0.02162506	-0.07756487	0.06154931	-0.03622178	0.11233885	-0.02130231	-0.15099547	-0.02065065	-0.07357375	-0.01505862	0.04479953	-0.00977885	0.13717229	0.00361367	-0.17772259	0.02660186	-0.11899474	0.02959767	-0.05140443	0.02967019	0.02166424	0.02539733	0.12207463	0.0182464	-0.09630757	0.07448786	-0.04071973	0.06588458	0.02129659	0.05471311	0.0825663	0.04054927	0.14797165	0.06504048	0.00771796	-0.03601571	4.174
